PlzValue;FirstCityName
91242;Ottensoos
91244;Reichenschwand
91245;Simmelsdorf
91247;Vorra
91249;Weigendorf
91257;Pegnitz
91275;Auerbach
91278;Pottenstein
91281;Kirchenthumbach
91282;Betzenstein
91284;Neuhaus
91286;Obertrubach
91287;Plech
91289;Schnabelwaid
91301;Forchheim
91315;H??chstadt
91320;Ebermannstadt
91322;Gr??fenberg
91325;Adelsdorf
91327;G????weinstein
91330;Eggolsheim
91332;Heiligenstadt
91334;Hemhofen
91336;Heroldsbach
91338;Igensdorf
91341;R??ttenbach
91344;Fuchshof
91346;Wiesenttal
91347;Aufse??
91349;Egloffstein
91350;Gremsdorf
91352;Hallerndorf
91353;Hausen
91355;Hiltpoltstein
91356;Kirchehrenbach
91358;Kunreuth
91359;Leutenbach
91361;Pinzberg
91362;Pretzfeld
91364;Unterleinleiter
91365;Weilersbach
91367;Wei??enohe
91369;Wiesenthau
91413;Neustadt
91438;Dutzenthal
91443;Scheinfeld
91448;Emskirchen
91452;Wilhermsdorf
91456;Diespeck
91459;Markt Erlbach
91460;Baudenbach
91462;Dachsbach
91463;Dietersheim
91465;Ergersheim
91466;Gerhardshofen
91468;Gutenstetten
91469;Erlachskirchen
91471;Illesheim
91472;Ipsheim
91474;Langenfeld
91475;Lonnerstadt
91477;Markt Bibart
91478;Markt Nordheim
91480;Markt Taschendorf
91481;M??nchsteinach
91483;Oberscheinfeld
91484;Sugenheim
91486;Uehlfeld
91487;Vestenbergsgreuth
91489;Tanzenhaid
91522;Ansbach
91541;Rothenburg
91550;Dinkelsb??hl
91555;Feuchtwangen
91560;Heilsbronn
91564;Neuendettelsau
91567;Herrieden
91572;Bechhofen
91575;Windsbach
91578;Leutershausen
91580;Petersaurach
91583;Diebach
91586;Lichtenau
91587;Adelshofen
91589;Aurach
91590;Bruckberg
91592;Buch a.Wald
91593;Burgbernheim
91595;Burgoberbach
91596;Burk
91598;Colmberg
91599;Dentlein
91601;Domb??hl
91602;D??rrwangen
91604;Flachslanden
91605;Gallmersgarten
91607;Gebsattel
91608;Geslau
91610;Insingen
91611;Lehrberg
91613;Marktbergel
91614;M??nchsroth
91616;Neusitz
91617;Oberdachstetten
91619;Obernzenn
91620;Ohrenbach
91622;R??gland
91623;Sachsen
91625;Schnelldorf
91626;Schopfloch
91628;Steinsfeld
91629;Weihenzell
91631;Wettringen
91632;Wieseth
91634;Wilburgstetten
91635;Windelsbach
91637;W??rnitz
91639;Wolframs-Eschenbach
91710;Gunzenhausen
91717;Linkersbaindt
91719;Heidenheim
91720;Absberg
91722;Arberg
91723;Dittenheim
91725;Ehingen
91726;Gerolfingen
91728;Gnotzheim
91729;Haundorf
91731;Langfurth
91732;Merkendorf
91734;Mitteleschenbach
91735;Muhr
91737;Ornbau
91738;Pfofeld
91740;R??ckingen
91741;Theilenhofen
91743;Unterschwaningen
91744;Weiltingen
91746;Weidenbach
91747;Westheim
91749;Wittelshofen
91757;Treuchtlingen
91781;Wei??enburg
91785;Pleinfeld
91788;Pappenheim
91790;Nennslingen
91792;Ellingen
91793;Alesheim
91795;Dollnstein
91796;Ettenstatt
91798;H??ttingen
91799;Langenaltheim
91801;Markt Berolzheim
91802;Meinheim
91804;M??rnsheim
91805;Polsingen
91807;Lichtenberg
91809;Wellheim
92224;Amberg
92237;Sulzbach-Rosenberg
92242;Hirschau
92245;K??mmersbruck
92249;Vilseck
92253;Schnaittenbach
92256;Hahnbach
92259;Neukirchen
92260;Ammerthal
92262;Birgland
92263;Ebermannsdorf
92265;Edelsfeld
92266;Ensdorf
92268;Etzelwang
92269;Fensterbach
92271;Freihung
92272;Freudenberg
92274;Gebenbach
92275;Hirschbach
92277;Hohenburg
92278;Illschwang
92280;Kastl
92281;K??nigstein
92283;Lauterhofen
92284;Poppenricht
92286;Rieden
92287;Schmidm??hlen
92289;Ursensollen
92318;Neumarkt
92331;Lupburg
92334;Berching
92339;Beilngries
92342;Freystadt
92345;Dietfurt
92348;Gro??wiesenhof
92353;Postbauer-Heng
92355;Velburg
92358;Seubersdorf
92360;M??hlhausen
92361;Berngau
92363;Breitenbrunn
92364;Deining
92366;Hohenfels
92367;Pilsach
92369;Sengenthal
92421;Schwandorf
92431;Neunburg
92436;Bruck
92439;Bodenw??hr
92442;Wackersdorf
92444;R??tz
92445;Neukirchen-Balbini
92447;Schwarzhofen
92449;Steinberg am See
92507;Nabburg
92521;Schwarzenfeld
92526;Oberviechtach
92533;Wernberg-K??blitz
92536;Pfreimd
92539;Sch??nsee
92540;Altendorf
92542;Dieterskirchen
92543;Guteneck
92545;Niedermurach
92546;Schmidgaden
92548;Schwarzach
92549;Stadlern
92551;Stulln
92552;Teunz
92554;Thanstein
92555;Trausnitz
92557;Weiding
92559;Winklarn
92637;Theisseil
92648;Vohenstrau??
92655;Grafenw??hr
92660;Neustadt
92665;Kirchendemenreuth
92670;Windischeschenbach
92676;Eschenbach
92681;Erbendorf
92685;Flo??
92690;Glash??tte
92693;Eslarn
92694;Etzenricht
92696;Flossenb??rg
92697;Georgenberg
92699;Irchenrieth
92700;Kaltenbrunn
92702;Kohlberg
92703;Krummennaab
92705;Leuchtenberg
92706;Luhe-Wildenau
92708;Mantel
92709;Moosbach
92711;Parkstein
92712;Pirk
92714;Pleystein
92715;P??chersreuth
92717;Reuth
92718;Schirmitz
92720;Schwarzenbach
92721;St??rnstein
92723;Gleiritsch
92724;Trabitz
92726;Waidhaus
92727;Waldthurn
92729;Weiherhammer
93047;Regensburg
93049;Regensburg
93051;Regensburg
93053;Regensburg
93055;Regensburg
93057;Regensburg
93059;Regensburg
93073;Neutraubling
93077;Bad Abbach
93080;Pentling
93083;Obertraubling
93086;W??rth
93087;Alteglofsheim
93089;Aufhausen
93090;Bach
93092;Barbing
93093;Donaustauf
93095;Hagelstadt
93096;K??fering
93098;Mintraching
93099;M??tzing
93101;Pfakofen
93102;Pfatter
93104;Riekofen
93105;Tegernheim
93107;Thalmassing
93109;Wiesent
93128;Regenstauf
93133;Burglengenfeld
93138;Lappersdorf
93142;Maxh??tte-Haidhof
93149;Nittenau
93152;Ebenwies
93155;Hemau
93158;Teublitz
93161;Sinzing
93164;Laaber
93167;Falkenstein
93170;Bernhardswald
93173;Wenzenbach
93176;Beratzhausen
93177;Altenthann
93179;Brennberg
93180;Deuerling
93182;Duggendorf
93183;Holzheim
93185;Michelsneukirchen
93186;Pettendorf
93188;Pielenhofen
93189;Reichenbach
93191;Rettenbach
93192;Wald
93194;Walderbach
93195;Wolfsegg
93197;Zeitlarn
93199;Zell
93309;Kelheim
93326;Abensberg
93333;Neustadt
93336;Altmannstein
93339;Riedenburg
93342;Saal
93343;Essing
93345;Hausen
93346;Ihrlerstein
93348;Kirchdorf
93349;Mindelstetten
93351;Painten
93352;Rohr
93354;Siegenburg
93356;Teugn
93358;Train
93359;Wildenberg
93413;Cham
93426;Roding
93437;D??rnberg
93444;Bad K??tzting
93449;Geigant
93453;Neukirchen
93455;Traitsching
93458;Eschlkam
93462;Lam
93464;Tiefenbach
93466;Chamerau
93468;Miltach
93470;Lohberg
93471;Arnbruck
93473;Arnschwang
93474;Arrach
93476;Blaibach
93477;Glei??enberg
93479;Grafenwiesen
93480;Hohenwarth
93482;Pemfling
93483;P??sing
93485;Rimbach
93486;Runding
93488;Sch??nthal
93489;Schorndorf
93491;Stamsried
93492;Treffelstein
93494;Waffenbrunn
93495;Weiding
93497;Willmering
93499;Zandt
94032;Passau
94034;Passau
94036;Passau
94051;Hauzenberg
94060;Pocking
94065;Waldkirchen
94072;Bad F??ssing
94078;Freyung
94081;F??rstenzell
94086;Bad Griesbach
94089;Neureichenau
94094;Malching
94099;Ruhstorf
94104;Tittling
94107;Rollh??usl
94110;Wegscheid
94113;Tiefenbach
94116;Hutthurm
94118;Jandelsbrunn
94121;Salzweg
94124;B??chlberg
94127;Neuburg
94130;Obernzell
94133;R??hrnbach
94136;Thyrnau
94137;Bayerbach
94139;Breitenberg
94140;Ering
94142;F??rsteneck
94143;Grainet
94145;Haidm??hle
94146;Hinterschmiding
94148;Kirchham
94149;K????larn
94151;Mauth
94152;Neuhaus
94154;Neukirchen
94157;Perlesreut
94158;Philippsreut
94160;Ringelai
94161;Ruderting
94163;Saldenburg
94164;Sonnen
94166;Stubenberg
94167;Tettenweis
94169;Thurmansbang
94209;Regen
94227;Lindberg
94234;Viechtach
94239;Gotteszell
94244;Geiersthal
94249;Bodenmais
94250;Achslach
94252;Bayerisch Eisenstein
94253;Bischofsmais
94255;B??brach
94256;Drachselsried
94258;Frauenau
94259;Kirchberg i.Wald
94261;Kirchdorf i.Wald
94262;Kollnburg
94264;Langdorf
94265;Patersdorf
94267;Prackenbach
94269;Rinchnach
94315;Straubing
94327;Bogen
94330;Salching
94333;Geiselh??ring
94336;Hunderdorf
94339;Leiblfing
94342;Irlbach
94344;Wiesenfelden
94345;Aholfing
94347;Ascha
94348;Atting
94350;Falkenfels
94351;Feldkirchen
94353;Haibach
94354;Haselbach
94356;Kirchroth
94357;H??henstein
94359;Loitzendorf
94360;Mitterfels
94362;Neukirchen
94363;Oberschneiding
94365;Parkstetten
94366;Perasdorf
94368;Perkam
94369;Rain
94371;Rattenberg
94372;Rattiszell
94374;Eckh??tt
94375;Stallwang
94377;Steinach
94379;Sankt Englmar
94405;Landau
94419;Reisbach
94424;Arnstorf
94428;Eichendorf
94431;Pilsting
94436;Simbach
94437;Mamming
94439;Ro??bach
94447;Plattling
94469;Deggendorf
94474;Vilshofen
94481;Grafenau
94486;Osterhofen
94491;Hengersberg
94496;Ortenburg
94501;Freudenheim
94505;Bernried
94508;Sch??llnach
94513;Sch??nberg
94518;Linden
94522;Wallersdorf
94526;Lehmberg
94527;Aholming
94529;Aicha
94530;Auerbach
94532;Au??ernzell
94533;Buchhofen
94535;Eging a.See
94536;Eppenschlag
94538;F??rstenstein
94539;Grafling
94541;Grattersdorf
94542;Haarbach
94544;Hofkirchen
94545;Hohenau
94547;Iggensbach
94548;Innernzell
94550;K??nzing
94551;Hunding
94553;Mariaposching
94554;Moos
94556;Neusch??nau
94557;Niederalteich
94559;Niederwinkling
94560;Offenberg
94562;Oberp??ring
94563;Otzing
94566;Riedlh??tte
94568;St. Oswald
94569;Stephansposching
94571;Schaufling
94572;Sch??fweg
94574;Wallerfing
94575;Windorf
94577;Winzer
94579;Zenting
95028;Hof
95030;Hof
95032;Hof
95100;Selb
95111;Rehau
95119;Naila
95126;Schwarzenbach
95131;Fels
95138;Bad Steben
95145;Oberkotzau
95152;Selbitz
95158;Kirchenlamitz
95163;Wei??enstadt
95168;Marktleuthen
95173;Sch??nwald
95176;Konradsreuth
95179;Geroldsgr??n
95180;Berg
95182;D??hlau
95183;Feilitzsch
95185;Gattendorf
95186;H??chst??dt
95188;Issigau
95189;K??ditz
95191;Leupoldsgr??n
95192;Lichtenberg
95194;Regnitzlosau
95195;R??slau
95197;Schauenstein
95199;Thierstein
95213;M??nchberg
95233;Helmbrechts
95234;Sparneck
95236;Hinterbug
95237;Wei??dorf
95239;Zell
95326;Kulmbach
95336;Mainleus
95339;Neuenmarkt
95346;Stadtsteinach
95349;Thurnau
95352;Marktleugast
95355;Presseck
95356;Grafengehaig
95358;Guttenberg
95359;Kasendorf
95361;K??dnitz
95362;Kupferberg
95364;Ludwigschorgast
95365;Rugendorf
95367;Trebgast
95369;Untersteinach
95444;Bayreuth
95445;Bayreuth
95447;Bayreuth
95448;Bayreuth
95460;Friedrichshof
95463;Bindlach
95466;Kirchenpingarten
95469;Speichersdorf
95473;Haag
95478;Kemnath
95482;Gefrees
95485;Warmensteinach
95488;Eckersdorf
95490;Mistelgau
95491;Ahorntal
95493;Bischofsgr??n
95494;Gesees
95496;Glash??tten
95497;Goldkronach
95499;Harsdorf
95500;Heinersreuth
95502;Himmelkron
95503;Hummeltal
95505;Immenreuth
95506;Kastl
95508;Kulmain
95509;Marktschorgast
95511;Mistelbach
95512;Neudrossenfeld
95514;Neustadt
95515;Plankenfels
95517;Emtmannsberg
95519;Schlammersdorf
95615;Marktredwitz
95632;Wunsiedel
95643;Tirschenreuth
95652;Waldsassen
95659;Arzberg
95666;Leonberg
95671;B??rnau
95676;Wiesau
95679;Waldershof
95680;Bad Alexandersbad
95682;Brand
95683;Ebnath
95685;Falkenberg
95686;Fichtelberg
95688;Friedenfels
95689;Fuchsm??hl
95691;Hohenberg
95692;Konnersreuth
95694;Mehlmeisel
95695;M??hring
95697;Nagel
95698;Neualbenreuth
95700;Neusorg
95701;Pechbrunn
95703;Pl????berg
95704;Pullenreuth
95706;Schirnding
95707;Thiersheim
95709;Tr??stau
96047;Bamberg
96049;Bamberg
96050;Bamberg
96052;Bamberg
96103;Hallstadt
96106;Ebern
96110;Sche??litz
96114;Hirschaid
96117;Memmelsdorf
96120;Bischberg
96123;Litzendorf
96126;Ermershausen
96129;Strullendorf
96132;Schl??sselfeld
96135;Stegaurach
96138;Burgebrach
96142;Hollfeld
96145;Se??lach
96146;Altendorf
96148;Baunach
96149;Breiteng????bach
96151;Breitbrunn
96152;Burghaslach
96154;Burgwindheim
96155;Buttenheim
96157;Ebrach
96158;Frensdorf
96160;Geiselwind
96161;Gerach
96163;Gundelsheim
96164;Kemmern
96166;Kirchlauter
96167;K??nigsfeld
96169;Lauter
96170;Lisberg
96172;M??hlhausen
96173;Oberhaid
96175;Pettstadt
96176;Pfarrweisach
96178;Pommersfelden
96179;Rattelsdorf
96181;Rauhenebrach
96182;Reckendorf
96184;Rentweinsdorf
96185;Sch??nbrunn
96187;Stadelhofen
96188;Stettfeld
96190;Untermerzbach
96191;Viereth-Trunstadt
96193;Wachenroth
96194;Walsdorf
96196;Wattendorf
96197;Wonsees
96199;Zapfendorf
96215;Lichtenfels
96224;Burgkunstadt
96231;Bad Staffelstein
96237;Ebersdorf
96242;Sonnefeld
96247;Michelau
96250;Ebensfeld
96253;Untersiemau
96257;Marktgraitz
96260;Weismain
96264;Altenkunstadt
96268;Mitwitz
96269;Gro??heirath
96271;Grub a. Forst
96272;Hochstadt
96274;Itzgrund
96275;Marktzeuln
96277;Schneckenlohe
96279;Weidhausen
96317;Kaltbuch
96328;K??ps
96332;Pressig
96337;Ludwigsstadt
96342;Stockheim
96346;Wallenfels
96349;Mauthaus
96352;Wilhelmsthal
96355;Tettau
96358;Kohlm??hle
96361;Steinbach
96364;Marktrodach
96365;Nordhalben
96367;Tschirn
96369;Wei??enbrunn
96450;Coburg
96465;Neustadt
96472;R??dental
96476;Bad Rodach
96479;Weitramsdorf
96482;Ahorn
96484;Meeder
96486;Lautertal
96487;D??rfles-Esbach
96489;Niederf??llbach
96515;Judenbach
96523;Steinach
96524;F??ritz
96528;Schalkau
97070;W??rzburg
97072;W??rzburg
97074;W??rzburg
97076;W??rzburg
97078;W??rzburg
97080;W??rzburg
97082;W??rzburg
97084;W??rzburg
97199;Ochsenfurt
97204;H??chberg
97209;Veitsh??chheim
97215;Simmershofen
97218;Gerbrunn
97222;Rimpar
97225;Zellingen
97228;Rottendorf
97230;Estenfeld
97232;Giebelstadt
97234;Reichenberg
97236;Randersacker
97237;Altertheim
97239;Aub
97241;Oberpleichfeld
97243;Bieberehren
97244;B??tthard
97246;Eibelstadt
97247;Eisenheim
97249;Eisingen
97250;Erlabrunn
97252;Frickenhausen
97253;Gauk??nigshofen
97255;Gelchsheim
97256;Geroldshausen
97258;Gollhofen
97259;Greu??enheim
97261;G??ntersleben
97262;Hausen
97264;Helmstadt
97265;Hettstadt
97267;Himmelstadt
97268;Kirchheim
97270;Kist
97271;Kleinrinderfeld
97273;K??rnach
97274;Leinach
97276;Margetsh??chheim
97277;Neubrunn
97279;Prosselsheim
97280;Remlingen
97282;Retzstadt
97283;Riedenheim
97285;R??ttingen
97286;Sommerhausen
97288;Theilheim
97289;Th??ngen
97291;Th??ngersheim
97292;Holzkirchen
97294;Unterpleichfeld
97295;Waldbrunn
97297;Waldb??ttelbrunn
97299;Zell
97318;Kitzingen
97320;Gro??langheim
97332;Volkach
97334;Nordheim
97337;Dettelbach
97340;Marktbreit
97342;Marktsteft
97346;Iphofen
97348;Markt Einersheim
97350;Mainbernheim
97353;Wiesentheid
97355;Kleinlangheim
97357;Prichsenstadt
97359;Schwarzach
97421;Schweinfurt
97422;Schweinfurt
97424;Schweinfurt
97437;Ha??furt
97440;Werneck
97447;Frankenwinheim
97450;Arnstein
97453;Schonungen
97456;Dittelbrunn
97461;Hofheim
97464;Niederwerrn
97469;Gochsheim
97475;Zeil
97478;Knetzgau
97483;Eltmann
97486;Klaubm??hle
97488;Stadtlauringen
97490;Poppenhausen
97491;Aidhausen
97493;Bergrheinfeld
97494;Bundorf
97496;Burgpreppach
97497;Dingolshausen
97499;Donnersdorf
97500;Ebelsbach
97502;Euerbach
97503;G??dheim
97505;Geldersheim
97506;Grafenrheinfeld
97508;Grettstadt
97509;Kloster St Ludwig
97511;L??lsfeld
97513;Michelau
97514;Markertsgr??n
97516;Oberschwarzach
97517;Rannungen
97519;Riedbach
97520;R??thlein
97522;Sand
97523;Schwanfeld
97525;Schwebheim
97526;Reichelshof
97528;Sulzdorf
97529;Sulzheim
97531;Theres
97532;??chtelhausen
97534;Waigolshausen
97535;Wasserlosen
97537;Wipfeld
97539;Wonfurt
97616;Salz
97618;Heustreu
97631;Bad K??nigshofen
97633;Gro??bardorf
97638;Mellrichstadt
97640;Hendungen
97645;Ostheim
97647;Hausen
97650;Fladungen
97653;Bischofsheim
97654;Bastheim
97656;Oberelsbach
97657;Sandberg
97659;Sch??nau
97688;Bad Kissingen
97702;M??nnerstadt
97705;Burkardroth
97708;Bad Bocklet
97711;Ma??bach
97714;Oerlenbach
97717;Euerdorf
97720;N??dlingen
97723;Oberthulba
97724;Burglauer
97725;Elfershausen
97727;Fuchsstadt
97729;Ramsthal
97737;Gem??nden
97753;Karlstadt
97762;Hammelburg
97769;Bad Br??ckenau
97772;Wildflecken
97773;Aura
97775;Burgsinn
97776;Eu??enheim
97778;Fellen
97779;Geroda
97780;G??ssenheim
97782;Gr??fendorf
97783;Karsbach
97785;Mittelsinn
97786;Motten
97788;Neuendorf
97789;Oberleichtersbach
97791;Obersinn
97792;Riedenberg
97794;Rieneck
97795;Schondra
97797;Wartmannsroth
97799;Zeitlofs
97816;Lohr
97828;Marktheidenfeld
97833;Frammersbach
97834;Birkenfeld
97836;Karlsh??he
97837;Erlenbach
97839;Esselbach
97840;Erlenfurt
97842;Karbach
97843;Neuh??tten
97845;Neustadt
97846;Partenstein
97848;Rechtenbach
97849;Roden
97851;Rothenfels
97852;Schleifm??hle
97854;Steinfeld
97855;Triefenstein
97857;Urspringen
97859;Wiesthal
97877;Wertheim
97892;Kreuzwertheim
97896;Ebenheider Hof
97900;K??lsheim
97901;Altenbuch
97903;Collenberg
97904;Dorfprozelten
97906;Faulbach
97907;Hasloch
97909;Stadtprozelten
97922;Lauda-K??nigshofen
97941;Tauberbischofsheim
97944;Boxberg
97947;Gr??nsfeld
97950;Gro??rinderfeld
97953;K??nigheim
97956;Werbach
97957;Wittighausen
97959;Assamstadt
97980;M??nchshof
97990;Standorf
97993;Creglingen
97996;Niederstetten
97999;Igersheim
98527;Suhl
98528;Suhl
98529;Suhl
98530;Dietzhausen
98544;Zella-Mehlis
98547;K??hndorf
98553;Eichenberg
98554;Benshausen
98559;Gehlberg
98574;Schmalkalden
98587;Obersch??nau
98590;Rosa
98593;Floh-Seligenthal
98596;Brotterode-Trusetal
98597;Fambach
98617;Einhausen
98630;R??mhild
98631;Grabfeld
98634;Erbenhausen
98639;Metzels
98646;Dingsleben
98660;Ehrenberg
98663;Gompertshausen
98666;Masserberg
98667;Gie????bel
98669;Veilsdorf
98673;Eisfeld
98678;Sachsenbrunn
98693;Ilmenau
98701;Friedersdorf
98704;Langewiesen
98708;Gehren
98711;Frauenwald
98714;St??tzerbach
98716;Elgersburg
98724;Lauscha
98739;Lichte
98743;Gr??fenthal
98744;Meura
98746;Goldisthal
99084;Erfurt
99085;Erfurt
99086;Erfurt
99087;Erfurt
99089;Erfurt
99090;Erfurt
99091;Erfurt
99092;Erfurt
99094;Erfurt
99095;Erfurt
99096;Erfurt
99097;Erfurt
99098;Erfurt
99099;Erfurt
99100;D??llst??dt
99102;Klettbach
99189;Elxleben
99192;Gamst??dt
99195;Eckstedt
99198;Eichelborn
99310;Dornheim
99326;Stadtilm
99330;Frankenhain
99334;Elleben
99338;Gossel
99423;Weimar
99425;Weimar
99427;Weimar
99428;Hopfgarten
99438;Hetschburg
99439;Ettersburg
99441;D??britschen
99444;Blankenhain
99448;Hohenfelden
99510;Eckolst??dt
99518;Eberstedt
99610;Gro??brembach
99625;Gro??neuhausen
99628;Ellersleben
99631;G??nstedt
99634;Gangloffs??mmern
99636;Ostramondra
99638;Fr??mmstedt
99706;Sondershausen
99707;Kyffh??userland
99713;Ebeleben
99718;Greu??en
99734;Nordhausen
99735;Etzelsrode
99752;Kehmstedt
99755;Ellrich
99759;Elende
99762;Harzungen
99765;G??rsbach
99768;Harztor
99817;Eisenach
99819;Eckardtshausen
99820;H??rselberg-Hainich
99826;Ebenshausen
99830;Treffurt
99831;Ifta
99834;Gerstungen
99837;Dippach
99842;Ruhla
99846;Seebach
99848;Wutha-Farnroda
99867;Gotha
99869;Ebenheim
99880;Fr??ttst??dt
99885;Luisenthal
99887;Georgenthal
99891;Bad Tabarz
99894;Friedrichroda
99897;Tambach-Dietharz
99947;Issersheilingen
99955;Hauss??mmern
99958;Gro??vargula
99974;Kaisershagen
99976;Eigenrode
99986;Flarchheim
99988;Diedorf
99991;Gro??engottern
99994;Marolterode
99996;Menteroda
99998;K??rner
